,total,voltage_pred,classify,concentration_pred
,9.90731410282414,0.00470907933848183,0.873172610271268,2.34646698832512
,10.2912399594377,0.00540705551797944,0.912950972958309,2.31805339355658
,9.5532051237618,0.00475500803777988,0.854489983581915,2.01185553243793
,9.79606458035911,0.00462865774631898,0.871377380155935,2.15995293696661
,9.73558918441214,0.00452391881348066,0.875798941385455,1.95067554387468
,9.52300569487781,0.00376490130594636,0.846923596248394,2.10377451636624
,9.65224738818843,0.00456509128264038,0.865108261384615,1.99776440704378
,9.66683295877968,0.00394401995808727,0.87081687552173,1.91338447908439
,9.59093912054853,0.0036683894474508,0.852080567944341,2.13659866108763
,9.80722846635958,0.00407637419248647,0.870257250419477,2.20523557802889
,10.0068941232635,0.00399801572188508,0.888668346695784,2.23642338430736
,9.76738107495192,0.00418294737773533,0.870110034579184,2.12837848253548
,9.65125251397854,0.00338718599019424,0.865586672250817,1.9873843420206
,9.70690993564885,0.00337606547655901,0.868236549016906,2.0457128230028
,9.57586440225927,0.00521816756550035,0.866822224928112,1.81006615077395
,9.76897846198663,0.00357336510205641,0.865548026270983,2.22342305634989
,9.58853714640548,0.00483750640421754,0.855814794578203,2.05594061705761
,9.71686944728944,0.0040132672985215,0.868706653030907,2.05559249185934
,9.47831813882037,0.00405845282370048,0.8523069565616,1.90643890370138
,9.40482586767615,0.00417945312553301,0.840745579542183,1.99056073677976
,9.49377198335601,0.00329951661150539,0.853783732143844,1.90856986574647
,9.59785546326056,0.00485481788502245,0.852293972925442,2.1449767055626
,9.66575320755563,0.00405920300208225,0.862598799350785,2.0754713864043
,9.4302349613934,0.00343714816788234,0.8516756390653,1.8235199561388
,9.48227567789031,0.00390916717843516,0.851883050872058,1.92298120978039
,9.75004948639288,0.00429838703481747,0.873744236259926,2.0209158070658
,9.38861553843429,0.00309726985373035,0.850241855877202,1.76929673070951
,9.46426143878844,0.00519487683546996,0.845768992130349,2.00794807857857
,9.3580863301347,0.00358702811886693,0.847234357420991,1.76789848869894
,9.46795287946375,0.00397920704705118,0.851400532373568,1.90391593571843
,9.48160919329015,0.00403633684369951,0.85765833970977,1.80601517383645
,9.30400377366601,0.00391888111193023,0.838555166997561,1.83298526036485
,9.41749616367061,0.00424906316216149,0.848511151787711,1.86052015528265
,9.29637054699223,0.0039289632450829,0.83435616187933,1.90168890552368
,9.28260675872244,0.0043335059926016,0.840133576131449,1.75820869625342
,9.21753719376355,0.0035355332692256,0.836805540614012,1.69542801970752
,9.49487217461191,0.00383435178969748,0.861737098635697,1.75116801298246
,9.47576255333133,0.00378011228806316,0.848895567219432,1.96983350497648
,9.51613251174368,0.00316871289574121,0.855940558198022,1.9102851096995
,9.59529842981478,0.00353253856865638,0.856079178612407,2.06548088048471
,9.12699081258076,0.00352166852524799,0.829483939016738,1.66078132390976
,9.18888368839171,0.00353604778164725,0.833506838214107,1.70409448812829
,9.21754154344884,0.00402484252827424,0.838316617942438,1.66472592322928
,9.17799472808838,0.00372068700735548,0.827708201074019,1.79810462187885
,9.3420565302779,0.00389254920606263,0.841033837417277,1.85954385902733
,9.31701079229029,0.00415178835407083,0.83680850848919,1.89369949911971
,9.4973123480634,0.00396994819932776,0.852829901183524,1.93405665012031
,9.30706872591158,0.0036711420322784,0.836659704403179,1.87727216558486
,9.09619626766298,0.00321664936661652,0.826026054780658,1.66865468188757
,9.3538348732925,0.00373914351998459,0.8420553618088,1.86282337311564
,9.41835353432632,0.00351414190752222,0.855490070290682,1.72339149675809
,9.30814569170882,0.00410098887599505,0.849835235534645,1.61548577121845
,9.3024934384881,0.00320112399924433,0.842850423077258,1.74477726180197
,9.13913834967264,0.00391543870216815,0.826005886967589,1.75424335215513
,9.1913576416853,0.0034036854954249,0.82995242389237,1.78026298887846
,9.24131220724525,0.00388968585267743,0.843138736922566,1.61595995208567
,9.37797543479175,0.00407273261012828,0.849640415935982,1.75906970238359
,9.27994574570074,0.00436581811344495,0.841591576250588,1.72369425216826
,9.18693901852864,0.00383838369009204,0.82630821771738,1.8438751987386
,9.17344852773155,0.00423851118333604,0.834023390237878,1.66219054634978
,9.49465231197636,0.00314899901476143,0.861164777380664,1.76286001667017
,9.03637953502376,0.00349722312984806,0.828968987232301,1.48988225606338
,9.020427209575,0.00299461944282151,0.81758866804402,1.68608638962231
,9.19808941352658,0.00369485806767465,0.843887660561538,1.5147308700877
,9.16879537047409,0.00347580622296735,0.827055608717407,1.79300275753911
,9.10616434492716,0.00390498193013539,0.831759342333166,1.57323666323522
,8.97886643177126,0.00399120439414685,0.81896480845242,1.57444551673423
,9.3356271313458,0.00412640877873012,0.84557537552787,1.75562037463959
,8.95058613288693,0.00380724338617988,0.813234147138712,1.63268208092578
,8.9901273657636,0.00342317109447677,0.819178067692896,1.59327026504296
,8.9290022210377,0.00275974485081927,0.819337550459838,1.46849366154794
,9.03082908072123,0.00391442286703883,0.826433995874917,1.52906370176593
,9.16385265094478,0.00332775365322737,0.827644597102956,1.77148567499002
,8.91100212422813,0.00436628402619645,0.811883077388857,1.57997651907002
,8.90388090436051,0.00322989095410576,0.819391696554859,1.41669795993806
,9.12107050128099,0.00359879349352701,0.826230990087114,1.71392221396744
,8.85935136748523,0.00368062114036392,0.80987055781411,1.51761109186564
,9.09506864082523,0.00371730913347408,0.829632211749147,1.59377574920654
,9.09343786937435,0.00386609742169484,0.826943349547502,1.64414273620379
,8.84209117656801,0.00334879489780245,0.809958346733233,1.4816666048747
,8.91008510240694,0.00285641451862431,0.815436372669732,1.50858631857285
,8.93027123009286,0.00335030909663168,0.81427399341653,1.57171233584423
,9.06160003382985,0.00293650082933643,0.823284649267429,1.65457044087532
,8.819957180721,0.00393337277211419,0.808374775619042,1.46848534926681
,8.90238977641594,0.00372064196598353,0.809659601711645,1.60786687005766
,8.72984129626576,0.00393879058963914,0.800722892328006,1.4412860063518
,8.89506656367604,0.00323605414433121,0.811881692671194,1.54926311015719
,8.74574578680643,0.00332459949632033,0.795843628121585,1.57129448279738
,8.88290115100581,0.00381525673991546,0.815416577749136,1.45365549142404
,9.1667217743106,0.00352590361527712,0.827588226737046,1.7781532130136
,9.28015001227216,0.00370572308339633,0.83306329134034,1.89532847879682
,8.89673653463038,0.00348469128558219,0.813768462800398,1.51461929300936
,8.79941893786919,0.00389940415050482,0.807716541173981,1.44060778733706
,8.82833257535609,0.00346310704267902,0.804877707870995,1.55564789788616
,8.80372891774992,0.00351539108669385,0.801424883124305,1.57544473449631
,8.81599856585991,0.00335756979603036,0.799120825601787,1.64622301671927
,8.8336283695407,0.00360135698020912,0.809060809452359,1.4824393322555
,9.00505995750427,0.00338552863104269,0.809144533988906,1.82384356252122
,9.05751930795065,0.00357725137043262,0.82738846286041,1.56369208090189
,8.84632946805256,0.00306980440424324,0.808979963020581,1.5099898543118
,8.83296312936922,0.00336117541386246,0.811934237073107,1.42388028378894
,8.99460260461016,0.00313034019980966,0.817226562194708,1.6415435725187
,8.65365056875275,0.00337582920491979,0.796297724654035,1.37797082565361
,8.82073148866979,0.00338696324012367,0.806320984189103,1.51165621141653
,8.72026086435085,0.00331902167392134,0.796969908039744,1.49780464165549
,8.8744170665741,0.00360416349558807,0.81052839392569,1.5346620811104
,8.8276139236078,0.00309591189065164,0.810907344265682,1.43398489800804
,8.67475217144664,0.00282024288203613,0.796091404266474,1.42485605732243
,8.83377207197794,0.00355700983212645,0.809864224457159,1.46670268186391
,8.73928681815543,0.00352018702510466,0.804577832541815,1.38349678367376
,8.60053614290749,0.00313146823020538,0.786896981117202,1.46000118812592
,8.60341027887856,0.00281339944957858,0.790147854787547,1.40104990507044
,8.80387733040786,0.00322341462760516,0.807728446838332,1.44996217102176
,8.59234512143019,0.00328857333451884,0.789714558095467,1.38711040021806
,8.75218681009804,0.00341056330607233,0.801048490332394,1.47999319833953
,8.77882997582598,0.0026920972506515,0.804182526905362,1.47131734477674
,8.51594243398527,0.00307527924220577,0.784359785114847,1.3416140599676
,8.66554850485267,0.00294110705797765,0.795454522458518,1.4190654218106
,8.58851596204246,0.00407170412867478,0.789247093404212,1.38801825791597
,8.66797176803031,0.00395121523562433,0.793204611757906,1.4679000267316
,8.61877469900178,0.00287637707249193,0.792406874095521,1.38653564500827
,8.47653541913847,0.00284255940694981,0.780793315026818,1.33436191052471
,8.58119064424096,0.00248456951894474,0.786802037096605,1.42385611165224
,8.72112775430447,0.00284663378225537,0.802403506709308,1.39133870996898
,8.49160394435976,0.00266668716837402,0.786863418613992,1.24327281578558
,8.46310594023728,0.00272621216297522,0.777810692423727,1.36727183048682
,8.57727538085565,0.00297361442417463,0.792518292985311,1.30121140400084
,8.45969135586808,0.00256122721333579,0.78023235027383,1.31217446418979
,8.47342646412733,0.00277621582471311,0.779505160160181,1.35397349093564
,8.69214385893287,0.00279387275946735,0.799777967900765,1.38593458066263
,8.73383695323293,0.00349328395638689,0.810463247502722,1.25491573207262
,8.59054494485623,0.00371030743926673,0.793344305055897,1.31049353306795
,8.54419868748363,0.00344969042262386,0.791081314770187,1.26332142481172
,8.46423548023875,0.00266899814560907,0.778962468228689,1.34655254084344
,8.54949620874917,0.00344989851483416,0.792071209811583,1.25411824736653
,8.56048926493017,0.00381656568114101,0.786704305831979,1.38307588102251
,8.46090274903832,0.003808225910733,0.784904617361906,1.21990501669395
,8.66897014292275,0.00386042468123445,0.798000666426449,1.3740666207017
,8.40471213038375,0.00327696876171636,0.775110854244814,1.30393035051118
,8.53060396706186,0.00336977895707738,0.787129063068367,1.31525678841806
,8.42392628948863,0.00312669452410418,0.772681290783533,1.39110015405387
,8.43944196003239,0.00335289180461919,0.783309136948934,1.20934829006835
,8.7291451081997,0.00266435803176847,0.803744738421789,1.38073102103137
,8.29027275341313,0.00320694002850981,0.766801755602767,1.24130347852663
,8.66739111411862,0.00412787859812209,0.790494774899832,1.52075879234911
,8.64303229494793,0.00277835603735251,0.785862893593021,1.56602844150692
,8.30493952006828,0.00275062257849907,0.763320784379796,1.34071269990286
,8.60564083006324,0.00329726472693615,0.792313710945408,1.36171031384388
,8.51520108013618,0.0033462919710451,0.788474768763635,1.2575604950146
,8.35039296382811,0.002894588922883,0.773400190399914,1.22988752575546
,8.39983699379898,0.00301471589303152,0.780448237933764,1.18769460884718
,8.62051579428882,0.00325337182868857,0.789342439756161,1.45092937256005
,8.45223254110755,0.00304652229125367,0.784342355844451,1.2145713768536
,8.40245199785,0.00302774507996751,0.77249465737401,1.35198303575559
,8.41239256393619,0.00270620340509085,0.778623083015768,1.24961718031001
,8.3388455844507,0.00260376797299747,0.778615896294757,1.10276942600201
,8.35087126057323,0.00334813955975356,0.770643310575951,1.28552816692376
,8.22019884644485,0.00247069721382747,0.764712703664128,1.14367300867126
,8.24529521058245,0.00246139925516994,0.767612673887392,1.13587553685576
,8.44536623140661,0.00347012560601664,0.781559388811995,1.25607458859818
,8.52818316948123,0.00459632779742739,0.781520582190374,1.4213581960194
,8.20049237623447,0.00357024195474834,0.769334221395051,1.01073009034664
,8.37833194034856,0.00273028507350629,0.777629717094142,1.20133929867752
,8.28211734934551,0.00302402313607716,0.766612270983254,1.22896544862448
,8.15170593378021,0.00291730768793325,0.755722128036546,1.18605200707822
,8.27874547097741,0.00412580483165717,0.769013909668457,1.17308690632898
,8.27092535902814,0.00295776244847064,0.762445729680178,1.28997827037351
,8.28977376658742,0.00376489694995476,0.768034620255959,1.21509006174236
,8.41516946583259,0.00388374693160053,0.777200874032044,1.28243770536671
,8.4855681047207,0.00295782746571803,0.780792165093306,1.35233492976645
,8.36721223156627,0.00357575637072597,0.772257680573115,1.28569497958553
,8.52386428670185,0.0035910097578336,0.78248149847112,1.39450764737842
,8.12120663247457,0.00257965862187032,0.756000869521281,1.11981606383513
,8.37437140069357,0.00235881512557304,0.775034502148628,1.24569389142278
,8.1832033715597,0.00412671201686352,0.760064517942871,1.16098970715411
,8.3061225472427,0.00304203179789843,0.771008066651298,1.18904177249387
,8.33059214382637,0.00287920478113825,0.771995671275185,1.21839174837237
,8.22905903327756,0.00300855552365935,0.764563149431857,1.16384656082203
,8.13211507332034,0.0026517629798391,0.7586570084095,1.08843812950682
,8.3211721618001,0.00343358322904195,0.771989826022125,1.19911421721847
,8.15225162738707,0.00296886603112997,0.754368662107282,1.21416109177943
,8.48575945598323,0.00255318262710849,0.774519941792256,1.47856692592727
,8.00385824645438,0.00369776115399961,0.744222097280549,1.1195769446743
,8.17158322217988,0.0033128876792744,0.747227105062182,1.3953115132342
,8.08579594914506,0.00315061797016647,0.751992940175824,1.12858232312904
,8.29044156539731,0.00319678724758333,0.762351723342407,1.3306518564137
,8.00438441881319,0.00284657200014718,0.747404413252342,1.05783396377796
,8.43311202816847,0.00316097054179054,0.782066013754868,1.22174278914747
